sample_index,true_label,predicted_label,confidence,correct,confidence_band
4519,4,4,0.9999920129776001,True,high
4520,5,5,0.9999959468841553,True,high
4521,2,2,0.9972690939903259,True,high
4522,7,7,1.0,True,high
4523,8,8,0.9962195754051208,True,high
4524,1,1,0.9999996423721313,True,high
4525,1,1,1.0,True,high
4526,3,3,0.9999986886978149,True,high
4527,0,0,0.9999995231628418,True,high
4528,3,3,0.9999500513076782,True,high
4529,5,5,1.0,True,high
4530,7,7,0.9999873638153076,True,high
4531,0,0,0.9999997615814209,True,high
4532,3,3,1.0,True,high
4533,1,1,0.9999980926513672,True,high
4534,9,9,0.987016499042511,True,high
4535,3,3,0.9999997615814209,True,high
4536,6,5,0.8950924873352051,False,medium
4537,3,3,1.0,True,high
4538,1,1,0.9999902248382568,True,high
4539,7,7,0.9999997615814209,True,high
4540,7,7,0.9996767044067383,True,high
4541,3,3,0.9999997615814209,True,high
4542,0,0,1.0,True,high
4543,8,8,0.9999748468399048,True,high
4544,4,4,0.9999995231628418,True,high
4545,8,8,0.9999964237213135,True,high
4546,2,2,0.9999984502792358,True,high
4547,6,6,0.9979881048202515,True,high
4548,5,5,0.9977868795394897,True,high
4549,2,2,0.9999991655349731,True,high
4550,9,9,0.9999748468399048,True,high
4551,7,7,0.9994226694107056,True,high
4552,3,3,0.9996055960655212,True,high
4553,9,9,0.9999991655349731,True,high
4554,0,0,0.9999949932098389,True,high
4555,9,9,0.9999778270721436,True,high
4556,9,9,0.9997567534446716,True,high
4557,6,6,1.0,True,high
4558,4,4,0.9998553991317749,True,high
4559,2,2,0.9999994039535522,True,high
4560,9,9,0.9999911785125732,True,high
4561,7,7,0.9999868869781494,True,high
4562,2,2,0.9999979734420776,True,high
4563,1,1,0.9998171925544739,True,high
4564,1,1,0.9999963045120239,True,high
4565,6,6,0.9999969005584717,True,high
4566,7,7,0.9986273050308228,True,high
4567,4,4,0.9886757135391235,True,high
4568,7,7,0.9999910593032837,True,high
4569,5,5,0.9999856948852539,True,high
4570,9,9,0.9999302625656128,True,high
4571,6,6,0.7827214598655701,True,medium
4572,8,8,0.9997513890266418,True,high
4573,2,2,0.9994595646858215,True,high
4574,1,1,0.9999849796295166,True,high
4575,4,2,0.6446264982223511,False,low
4576,4,4,1.0,True,high
4577,5,5,0.9999984502792358,True,high
4578,7,7,0.9930239915847778,True,high
4579,6,6,0.9987286925315857,True,high
4580,1,1,0.9999996423721313,True,high
4581,3,3,1.0,True,high
4582,2,2,0.9999990463256836,True,high
4583,5,5,0.9999994039535522,True,high
4584,9,9,0.9998337030410767,True,high
4585,9,9,0.9999258518218994,True,high
4586,3,3,0.9998912811279297,True,high
4587,6,6,1.0,True,high
4588,1,1,0.9999997615814209,True,high
4589,1,1,0.9999945163726807,True,high
4590,4,4,1.0,True,high
4591,6,6,1.0,True,high
4592,9,9,0.999940037727356,True,high
4593,7,7,0.9999648332595825,True,high
4594,2,2,0.9967181086540222,True,high
4595,1,1,0.9999998807907104,True,high
4596,5,5,0.9999998807907104,True,high
4597,1,1,0.9999986886978149,True,high
4598,4,4,0.9999656677246094,True,high
4599,6,6,0.9999994039535522,True,high
4600,3,3,1.0,True,high
4601,8,8,0.9904505610466003,True,high
4602,1,1,0.9999998807907104,True,high
4603,1,1,0.9999997615814209,True,high
4604,0,0,0.9999126195907593,True,high
4605,3,3,0.9999871253967285,True,high
4606,1,1,0.9999982118606567,True,high
4607,6,6,0.9999998807907104,True,high
4608,8,8,0.9998267292976379,True,high
4609,4,4,0.9999957084655762,True,high
4610,9,9,0.9999791383743286,True,high
4611,0,0,1.0,True,high
4612,7,7,0.9999998807907104,True,high
4613,3,3,0.9999991655349731,True,high
4614,0,0,0.9999923706054688,True,high
4615,2,2,0.9650347232818604,True,high
4616,9,9,0.999998927116394,True,high
4617,0,0,0.9999948740005493,True,high
4618,6,6,0.9999990463256836,True,high
4619,6,6,0.9976003766059875,True,high
4620,6,6,0.9979425072669983,True,high
4621,3,3,1.0,True,high
4622,6,6,1.0,True,high
4623,7,7,0.9999997615814209,True,high
4624,7,7,0.9999865293502808,True,high
4625,2,2,0.9999949932098389,True,high
4626,8,8,0.9999783039093018,True,high
4627,6,6,0.9999997615814209,True,high
4628,0,0,1.0,True,high
4629,8,8,1.0,True,high
4630,3,3,0.9993021488189697,True,high
4631,0,0,1.0,True,high
4632,2,2,0.9999687671661377,True,high
4633,9,9,0.9990002512931824,True,high
4634,8,8,0.9999861717224121,True,high
4635,3,3,0.9992201328277588,True,high
4636,2,2,1.0,True,high
4637,5,5,0.9999997615814209,True,high
4638,3,3,0.9999986886978149,True,high
4639,8,8,0.7099863290786743,True,medium
4640,8,8,0.9844416975975037,True,high
4641,0,0,0.9999994039535522,True,high
4642,0,0,0.9999992847442627,True,high
4643,1,1,0.9999732971191406,True,high
4644,9,9,0.9999494552612305,True,high
4645,5,5,0.9999935626983643,True,high
4646,1,1,0.9999861717224121,True,high
4647,3,3,0.9999977350234985,True,high
4648,9,9,0.9999899864196777,True,high
4649,6,6,1.0,True,high
4650,0,0,0.9999991655349731,True,high
4651,1,1,0.9999998807907104,True,high
4652,4,4,0.9999998807907104,True,high
4653,1,1,0.9999990463256836,True,high
4654,7,7,0.9999780654907227,True,high
4655,1,1,0.9999852180480957,True,high
4656,2,2,0.9982357025146484,True,high
4657,3,3,0.9999849796295166,True,high
4658,7,7,0.9998544454574585,True,high
4659,9,9,0.9999829530715942,True,high
4660,7,7,0.9985899329185486,True,high
4661,4,4,1.0,True,high
4662,9,9,0.9995176792144775,True,high
4663,9,9,0.999915361404419,True,high
4664,3,3,0.9999991655349731,True,high
4665,9,9,0.9998422861099243,True,high
4666,2,2,0.9999995231628418,True,high
4667,8,8,1.0,True,high
4668,2,2,0.9999855756759644,True,high
4669,7,7,1.0,True,high
4670,1,1,1.0,True,high
4671,8,8,0.9974005222320557,True,high
4672,0,0,0.9999992847442627,True,high
4673,9,9,0.9999711513519287,True,high
4674,1,1,0.9996497631072998,True,high
4675,0,0,1.0,True,high
4676,1,1,0.9999973773956299,True,high
4677,7,7,0.9999886751174927,True,high
4678,7,7,0.9999992847442627,True,high
4679,9,9,0.9998251795768738,True,high
4680,6,6,1.0,True,high
4681,9,9,0.9997128844261169,True,high
4682,9,9,0.9999796152114868,True,high
4683,9,9,0.9999969005584717,True,high
4684,2,2,0.9999572038650513,True,high
4685,1,1,0.9999984502792358,True,high
4686,6,6,0.9999951124191284,True,high
4687,1,1,0.9999995231628418,True,high
4688,3,3,0.9999998807907104,True,high
4689,5,5,1.0,True,high
4690,7,7,0.808342456817627,True,medium
4691,1,1,0.9999997615814209,True,high
4692,9,9,0.9999256134033203,True,high
4693,7,7,0.9967361092567444,True,high
4694,6,6,0.9999998807907104,True,high
4695,4,4,0.999996542930603,True,high
4696,5,5,0.9985729455947876,True,high
4697,7,7,0.9999998807907104,True,high
4698,6,6,0.999993085861206,True,high
4699,6,1,0.6872210502624512,False,low
4700,9,9,0.9999972581863403,True,high
4701,9,9,0.9999960660934448,True,high
4702,6,6,0.9998096823692322,True,high
4703,3,3,0.9999891519546509,True,high
4704,6,6,0.9999973773956299,True,high
4705,2,2,1.0,True,high
4706,9,9,0.9999585151672363,True,high
4707,8,8,0.9999661445617676,True,high
4708,1,1,1.0,True,high
4709,2,2,1.0,True,high
4710,2,2,0.9999940395355225,True,high
4711,5,5,0.9999886751174927,True,high
4712,5,5,0.9999877214431763,True,high
4713,2,2,0.9999902248382568,True,high
4714,3,3,0.9999982118606567,True,high
4715,7,7,1.0,True,high
4716,2,2,0.9999969005584717,True,high
4717,1,1,0.9999992847442627,True,high
4718,0,0,1.0,True,high
4719,1,1,0.9999884366989136,True,high
4720,0,0,0.9997319579124451,True,high
4721,4,4,0.9999631643295288,True,high
4722,5,5,0.9994825124740601,True,high
4723,2,2,0.999667763710022,True,high
4724,8,0,0.8814247846603394,False,medium
4725,2,2,0.9999008178710938,True,high
4726,8,8,0.9999644756317139,True,high
4727,3,3,0.9999881982803345,True,high
4728,5,5,0.9999996423721313,True,high
4729,1,1,0.9999988079071045,True,high
4730,7,7,0.999998927116394,True,high
4731,8,7,0.6151283979415894,False,low
4732,1,1,0.9999997615814209,True,high
4733,1,1,0.9999955892562866,True,high
4734,2,2,0.9999961853027344,True,high
4735,9,9,0.9992527365684509,True,high
4736,7,7,0.9999628067016602,True,high
4737,8,8,0.9948293566703796,True,high
4738,4,4,0.9898542761802673,True,high
4739,0,0,0.9986549615859985,True,high
4740,3,5,0.9581767916679382,False,high
4741,0,0,0.9999874830245972,True,high
4742,7,7,0.9994493126869202,True,high
4743,8,8,0.9165497422218323,True,high
4744,8,8,0.9998376369476318,True,high
4745,4,4,0.9999721050262451,True,high
4746,7,7,0.9999992847442627,True,high
4747,7,7,1.0,True,high
4748,8,8,0.9999991655349731,True,high
4749,5,5,0.9999998807907104,True,high
4750,8,8,0.9999988079071045,True,high
4751,4,4,0.7254599928855896,True,medium
4752,9,9,0.9999432563781738,True,high
4753,8,8,0.9999896287918091,True,high
4754,1,1,0.9999995231628418,True,high
4755,3,3,0.9999772310256958,True,high
4756,8,8,0.9999991655349731,True,high
4757,0,0,1.0,True,high
4758,3,3,1.0,True,high
4759,1,1,0.9978386759757996,True,high
4760,7,7,0.9993565678596497,True,high
4761,9,8,0.6220319867134094,False,low
4762,5,5,1.0,True,high
4763,5,5,0.5732206106185913,True,low
4764,1,1,0.9999992847442627,True,high
4765,6,6,0.9999955892562866,True,high
4766,5,5,1.0,True,high
4767,7,7,1.0,True,high
4768,4,4,0.9999995231628418,True,high
4769,9,9,0.9999978542327881,True,high
4770,3,3,1.0,True,high
4771,5,5,0.9999711513519287,True,high
4772,4,4,0.9999995231628418,True,high
4773,7,7,0.9999948740005493,True,high
4774,1,1,0.9999992847442627,True,high
4775,2,2,0.9999996423721313,True,high
4776,0,0,0.9999911785125732,True,high
4777,8,8,0.9981516003608704,True,high
4778,1,1,0.9999936819076538,True,high
4779,6,6,1.0,True,high
4780,0,0,1.0,True,high
4781,7,7,1.0,True,high
4782,3,3,0.9999998807907104,True,high
4783,4,4,0.9171172976493835,True,high
4784,7,7,1.0,True,high
4785,3,3,0.9999991655349731,True,high
4786,9,9,0.9999982118606567,True,high
4787,6,6,1.0,True,high
4788,0,0,0.999667763710022,True,high
4789,8,8,0.9990398287773132,True,high
4790,6,6,0.9999992847442627,True,high
4791,4,4,0.9999897480010986,True,high
4792,8,8,1.0,True,high
4793,7,7,0.9999990463256836,True,high
4794,7,7,0.999995231628418,True,high
4795,9,9,0.9999744892120361,True,high
4796,3,3,0.9999994039535522,True,high
4797,8,8,0.9999997615814209,True,high
4798,6,6,0.9964415431022644,True,high
4799,9,9,0.999962568283081,True,high
4800,7,7,1.0,True,high
4801,2,2,0.9999998807907104,True,high
4802,3,3,0.9995390176773071,True,high
4803,4,4,0.9999994039535522,True,high
4804,0,0,0.9999964237213135,True,high
4805,2,2,1.0,True,high
4806,1,1,0.9999992847442627,True,high
4807,8,0,0.9807484149932861,False,high
4808,3,3,0.7802324891090393,True,medium
4809,5,5,1.0,True,high
4810,5,5,0.9999988079071045,True,high
4811,7,7,1.0,True,high
4812,2,2,0.999993085861206,True,high
4813,4,4,0.9999945163726807,True,high
4814,6,6,0.9470614194869995,True,high
4815,7,7,0.999825656414032,True,high
4816,2,2,0.9586684703826904,True,high
4817,8,8,0.999998927116394,True,high
4818,3,3,1.0,True,high
4819,0,0,0.9999810457229614,True,high
4820,8,8,0.9999946355819702,True,high
4821,7,7,0.9999998807907104,True,high
4822,8,8,0.9997885823249817,True,high
4823,9,9,0.6404823064804077,True,low
4824,0,0,0.9999986886978149,True,high
4825,8,8,0.9998254179954529,True,high
4826,4,4,0.9990196228027344,True,high
4827,4,4,0.9999996423721313,True,high
4828,5,5,0.9999948740005493,True,high
4829,8,8,0.9998987913131714,True,high
4830,5,5,0.9999933242797852,True,high
4831,6,6,0.9999998807907104,True,high
4832,6,6,0.9999998807907104,True,high
4833,3,3,0.9999772310256958,True,high
4834,0,0,0.9999836683273315,True,high
4835,9,9,0.9999969005584717,True,high
4836,3,3,0.9999089241027832,True,high
4837,7,7,0.9504680037498474,True,high
4838,6,6,0.9891981482505798,True,high
4839,8,8,0.9867808222770691,True,high
4840,9,9,0.9999861717224121,True,high
4841,3,3,0.9999620914459229,True,high
4842,4,4,0.9999990463256836,True,high
4843,9,9,0.999994158744812,True,high
4844,5,5,0.9999998807907104,True,high
4845,8,8,0.9999960660934448,True,high
4846,9,9,0.9994650483131409,True,high
4847,1,1,0.9999955892562866,True,high
4848,2,2,0.9999991655349731,True,high
4849,8,8,0.9999980926513672,True,high
4850,8,8,0.9999984502792358,True,high
4851,6,6,0.9999666213989258,True,high
4852,8,8,0.999214768409729,True,high
4853,1,1,0.9999997615814209,True,high
4854,3,3,0.9999287128448486,True,high
4855,7,7,0.9999943971633911,True,high
4856,9,9,0.9999315738677979,True,high
4857,0,0,0.9998596906661987,True,high
4858,1,1,0.9999995231628418,True,high
4859,1,1,0.9999998807907104,True,high
4860,4,4,0.9419584274291992,True,high
4861,7,7,0.9975718855857849,True,high
4862,0,0,1.0,True,high
4863,8,8,0.9983147382736206,True,high
4864,1,1,0.9999910593032837,True,high
4865,7,7,1.0,True,high
4866,4,4,0.9999990463256836,True,high
4867,5,5,1.0,True,high
4868,7,7,0.9999890327453613,True,high
4869,1,1,1.0,True,high
4870,2,2,1.0,True,high
4871,1,1,0.9999921321868896,True,high
4872,1,1,0.9999991655349731,True,high
4873,3,3,0.9999960660934448,True,high
4874,9,9,0.9328246712684631,True,high
4875,6,6,1.0,True,high
4876,2,2,0.9998093247413635,True,high
4877,1,1,0.999994158744812,True,high
4878,2,2,0.9999651908874512,True,high
4879,8,8,0.5306928157806396,True,low
4880,0,0,0.9676020741462708,True,high
4881,7,7,0.9999998807907104,True,high
4882,6,6,0.9968696236610413,True,high
4883,6,6,0.9999994039535522,True,high
4884,9,9,0.9997742772102356,True,high
4885,3,3,0.9999998807907104,True,high
4886,7,7,0.8741555213928223,True,medium
4887,0,0,0.9999985694885254,True,high
4888,5,5,0.999686598777771,True,high
4889,2,2,1.0,True,high
4890,8,8,0.9219092130661011,True,high
4891,0,0,0.9999995231628418,True,high
4892,5,5,1.0,True,high
4893,4,4,0.999936580657959,True,high
4894,3,3,0.9999434947967529,True,high
4895,8,8,0.9999969005584717,True,high
4896,4,4,0.999817430973053,True,high
4897,6,6,0.9999960660934448,True,high
4898,6,6,0.9999991655349731,True,high
4899,2,2,0.9999690055847168,True,high
4900,7,7,0.9999849796295166,True,high
4901,9,9,0.9999884366989136,True,high
4902,5,5,0.999854564666748,True,high
4903,1,1,0.9999984502792358,True,high
4904,3,3,1.0,True,high
4905,2,2,0.9999943971633911,True,high
4906,4,4,0.9999995231628418,True,high
4907,3,3,0.9997155070304871,True,high
4908,6,6,0.9999998807907104,True,high
4909,1,1,0.9998681545257568,True,high
4910,9,9,0.9999521970748901,True,high
4911,4,4,0.992324709892273,True,high
4912,4,4,0.9999990463256836,True,high
4913,7,7,0.9999932050704956,True,high
4914,6,6,1.0,True,high
4915,5,5,0.9999806880950928,True,high
4916,4,4,1.0,True,high
4917,1,1,0.9999995231628418,True,high
4918,9,9,0.9945892095565796,True,high
4919,9,9,0.9999934434890747,True,high
4920,2,2,1.0,True,high
4921,7,7,0.9992823004722595,True,high
4922,8,8,0.9999558925628662,True,high
4923,0,0,0.9999703168869019,True,high
4924,1,1,0.9999105930328369,True,high
4925,3,3,0.9999963045120239,True,high
4926,6,6,1.0,True,high
4927,1,1,0.9999998807907104,True,high
4928,3,3,1.0,True,high
4929,4,4,0.9969766139984131,True,high
4930,1,1,0.9999978542327881,True,high
4931,1,1,0.9999997615814209,True,high
4932,1,1,0.9999995231628418,True,high
4933,5,5,0.9999996423721313,True,high
4934,6,6,0.9994311928749084,True,high
4935,0,0,1.0,True,high
4936,7,7,0.9999973773956299,True,high
4937,0,0,0.9999973773956299,True,high
4938,7,7,0.9999990463256836,True,high
4939,2,2,0.9868000745773315,True,high
4940,3,3,1.0,True,high
4941,2,2,0.9998577833175659,True,high
4942,5,5,0.9992325305938721,True,high
4943,2,2,0.9986752867698669,True,high
4944,2,2,0.9999922513961792,True,high
4945,9,9,0.9999984502792358,True,high
4946,4,4,0.9999991655349731,True,high
4947,9,9,0.9999945163726807,True,high
4948,8,8,0.9999203681945801,True,high
4949,1,1,1.0,True,high
4950,2,2,0.99904865026474,True,high
4951,1,1,0.9997125267982483,True,high
4952,6,6,0.9996013045310974,True,high
4953,1,1,1.0,True,high
4954,2,2,0.9999308586120605,True,high
4955,7,7,0.9999994039535522,True,high
4956,8,4,0.7372832894325256,False,medium
4957,0,0,0.9999980926513672,True,high
4958,0,0,1.0,True,high
4959,0,0,0.999998927116394,True,high
4960,8,8,0.9999656677246094,True,high
4961,2,2,0.9999998807907104,True,high
4962,2,2,1.0,True,high
4963,9,9,0.9978002905845642,True,high
4964,2,2,0.9999980926513672,True,high
4965,2,2,0.9999998807907104,True,high
4966,7,7,0.9834855794906616,True,high
4967,9,9,0.9999443292617798,True,high
4968,9,9,0.9999762773513794,True,high
4969,2,2,0.9999960660934448,True,high
4970,7,7,0.9999827146530151,True,high
4971,5,5,0.9997766613960266,True,high
4972,1,1,0.9999943971633911,True,high
4973,3,3,1.0,True,high
4974,4,4,0.9999896287918091,True,high
4975,9,9,0.9999990463256836,True,high
4976,4,4,0.9999178647994995,True,high
4977,1,1,0.9999992847442627,True,high
4978,8,8,0.9872602224349976,True,high
4979,5,5,0.9999982118606567,True,high
4980,6,6,0.9999996423721313,True,high
4981,2,2,0.9999536275863647,True,high
4982,8,8,0.9994732737541199,True,high
4983,3,3,1.0,True,high
4984,1,1,0.9999943971633911,True,high
4985,2,2,0.9999960660934448,True,high
4986,8,8,0.9990271329879761,True,high
4987,4,4,0.999971866607666,True,high
4988,9,9,0.9999954700469971,True,high
4989,9,9,0.9993323683738708,True,high
4990,3,3,0.9961036443710327,True,high
4991,7,7,0.9999996423721313,True,high
4992,0,0,0.9999998807907104,True,high
4993,7,7,0.9999734163284302,True,high
4994,7,7,0.9999727010726929,True,high
4995,2,2,0.9921464323997498,True,high
4996,3,3,0.9999994039535522,True,high
4997,2,2,0.998206615447998,True,high
4998,4,4,0.9999970197677612,True,high
4999,0,0,1.0,True,high
5000,3,3,0.9999985694885254,True,high
5001,9,9,0.9999867677688599,True,high
5002,9,9,0.9999996423721313,True,high
5003,8,8,1.0,True,high
5004,4,4,1.0,True,high
5005,1,1,0.9999986886978149,True,high
5006,0,0,0.9999997615814209,True,high
5007,6,6,1.0,True,high
5008,0,0,0.9999996423721313,True,high
5009,9,9,0.9999749660491943,True,high
5010,6,6,1.0,True,high
5011,8,8,0.9999531507492065,True,high
5012,6,6,1.0,True,high
5013,1,1,0.9999998807907104,True,high
5014,1,1,0.9999997615814209,True,high
5015,9,9,0.9999781847000122,True,high
5016,8,8,1.0,True,high
5017,9,9,0.9999970197677612,True,high
5018,2,2,1.0,True,high
5019,3,3,1.0,True,high
5020,5,5,0.9999997615814209,True,high
5021,5,5,0.9999998807907104,True,high
5022,9,9,0.9999985694885254,True,high
5023,4,4,1.0,True,high
5024,2,2,0.999996542930603,True,high
5025,1,1,0.9999988079071045,True,high
5026,9,9,0.9999340772628784,True,high
5027,4,4,0.9999769926071167,True,high
5028,3,3,1.0,True,high
5029,9,9,0.9999915361404419,True,high
5030,6,6,1.0,True,high
5031,0,0,1.0,True,high
5032,4,4,0.9999998807907104,True,high
5033,0,0,1.0,True,high
5034,6,6,1.0,True,high
5035,0,0,0.9999991655349731,True,high
5036,1,1,0.9999996423721313,True,high
5037,2,2,0.9999988079071045,True,high
5038,3,3,0.9999395608901978,True,high
5039,4,4,1.0,True,high
5040,7,7,0.9999648332595825,True,high
5041,8,8,0.9999998807907104,True,high
5042,9,9,0.9999946355819702,True,high
5043,0,0,0.9999998807907104,True,high
5044,1,1,0.9999997615814209,True,high
5045,2,2,0.9999977350234985,True,high
5046,3,3,0.9988210797309875,True,high
5047,4,4,1.0,True,high
5048,7,7,0.9999914169311523,True,high
5049,8,8,0.9998989105224609,True,high
5050,9,9,0.9999992847442627,True,high
5051,0,0,0.9999973773956299,True,high
5052,1,1,0.9999994039535522,True,high
5053,2,2,0.9999997615814209,True,high
5054,3,3,0.9997102618217468,True,high
5055,4,4,0.9999995231628418,True,high
5056,5,5,0.9999997615814209,True,high
5057,6,6,1.0,True,high
5058,7,7,0.999994158744812,True,high
5059,8,8,0.9999998807907104,True,high
5060,9,9,0.9999970197677612,True,high
5061,8,8,0.9999873638153076,True,high
5062,3,3,0.9999878406524658,True,high
5063,4,4,0.9999991655349731,True,high
5064,7,7,0.9999986886978149,True,high
5065,8,8,0.9963313937187195,True,high
5066,6,6,0.9999998807907104,True,high
5067,3,3,0.8506886959075928,True,medium
5068,4,4,0.947637140750885,True,high
5069,0,0,1.0,True,high
5070,9,9,0.9999858140945435,True,high
5071,7,7,0.9999998807907104,True,high
5072,1,1,0.9999986886978149,True,high
5073,9,9,0.999996542930603,True,high
5074,3,3,0.9999402761459351,True,high
5075,8,8,0.9999997615814209,True,high
5076,4,4,1.0,True,high
5077,7,7,0.999993085861206,True,high
5078,3,3,0.9948031306266785,True,high
5079,0,0,1.0,True,high
5080,9,9,0.9999997615814209,True,high
5081,1,1,0.9999996423721313,True,high
5082,4,4,0.9999977350234985,True,high
5083,5,5,0.9999474287033081,True,high
5084,4,4,0.9999911785125732,True,high
5085,6,6,0.999998927116394,True,high
5086,2,2,0.9999274015426636,True,high
5087,0,0,1.0,True,high
5088,6,6,0.9999778270721436,True,high
5089,2,2,0.9999972581863403,True,high
5090,1,1,0.999964714050293,True,high
5091,1,1,0.9999260902404785,True,high
5092,1,1,0.9999854564666748,True,high
5093,1,1,0.9999827146530151,True,high
5094,7,7,0.9999967813491821,True,high
5095,2,2,0.9999997615814209,True,high
5096,4,4,0.9999998807907104,True,high
5097,7,7,0.9999997615814209,True,high
5098,5,5,0.9999998807907104,True,high
5099,2,2,0.9998489618301392,True,high
5100,9,9,0.9992783665657043,True,high
5101,4,4,1.0,True,high
5102,5,5,0.9999998807907104,True,high
5103,8,8,0.9999984502792358,True,high
5104,4,4,1.0,True,high
5105,2,2,0.999998927116394,True,high
5106,9,9,0.9999862909317017,True,high
5107,7,7,0.9999992847442627,True,high
5108,0,0,0.9999998807907104,True,high
5109,0,0,1.0,True,high
5110,7,7,0.9999966621398926,True,high
5111,5,5,0.9999997615814209,True,high
5112,1,1,0.9999998807907104,True,high
5113,1,1,0.9999994039535522,True,high
5114,7,7,0.9997240900993347,True,high
5115,6,6,1.0,True,high
5116,6,6,1.0,True,high
5117,6,6,0.9999988079071045,True,high
5118,8,8,0.999990701675415,True,high
5119,2,2,0.9999964237213135,True,high
5120,2,2,0.9999970197677612,True,high
5121,7,7,0.9999456405639648,True,high
5122,7,7,0.9999966621398926,True,high
5123,4,4,1.0,True,high
5124,0,0,1.0,True,high
5125,2,2,0.9999970197677612,True,high
5126,4,4,0.999998927116394,True,high
5127,2,2,0.748691976070404,True,medium
5128,1,1,0.9999998807907104,True,high
5129,8,8,0.9999992847442627,True,high
5130,9,9,0.9999953508377075,True,high
5131,6,6,1.0,True,high
5132,1,1,0.9999977350234985,True,high
5133,0,0,1.0,True,high
5134,5,5,0.9999997615814209,True,high
5135,9,9,0.9999157190322876,True,high
5136,6,6,0.9999998807907104,True,high
5137,9,9,0.9999929666519165,True,high
5138,8,8,0.9992419481277466,True,high
5139,0,0,1.0,True,high
5140,3,3,0.970606803894043,True,high
5141,0,0,0.9999998807907104,True,high
5142,8,8,0.999993085861206,True,high
5143,3,3,0.9999841451644897,True,high
5144,9,9,0.9999920129776001,True,high
5145,6,6,0.9999654293060303,True,high
5146,3,3,0.999566376209259,True,high
5147,0,0,1.0,True,high
5148,1,1,0.9999951124191284,True,high
5149,2,2,1.0,True,high
5150,3,3,1.0,True,high
5151,4,4,0.9999980926513672,True,high
5152,5,5,0.9999834299087524,True,high
5153,6,6,1.0,True,high
5154,7,7,0.9999974966049194,True,high
5155,0,0,0.99997878074646,True,high
5156,1,1,0.9999998807907104,True,high
5157,2,2,0.9999995231628418,True,high
5158,3,3,0.9999998807907104,True,high
5159,4,4,0.9429720044136047,True,high
5160,5,5,0.9999998807907104,True,high
5161,6,6,1.0,True,high
5162,7,7,0.9998664855957031,True,high
5163,8,8,0.9999996423721313,True,high
5164,9,9,0.9999896287918091,True,high
5165,0,0,0.9927612543106079,True,high
5166,1,1,0.9999978542327881,True,high
5167,2,2,0.9999995231628418,True,high
5168,3,3,1.0,True,high
5169,4,4,1.0,True,high
5170,5,5,1.0,True,high
5171,6,6,0.9999997615814209,True,high
5172,7,7,0.9999665021896362,True,high
5173,8,8,0.9997497200965881,True,high
5174,5,5,0.9999998807907104,True,high
5175,4,4,1.0,True,high
5176,8,8,0.9986996650695801,True,high
5177,7,7,0.9999974966049194,True,high
5178,4,4,1.0,True,high
5179,7,7,1.0,True,high
5180,7,7,0.999990701675415,True,high
5181,3,3,1.0,True,high
5182,9,9,0.9999629259109497,True,high
5183,8,8,0.9997517466545105,True,high
5184,8,8,0.9999998807907104,True,high
5185,3,3,0.9999998807907104,True,high
5186,1,1,1.0,True,high
5187,5,5,0.9999996423721313,True,high
5188,8,8,1.0,True,high
5189,2,2,0.9999998807907104,True,high
5190,7,7,0.9999967813491821,True,high
5191,4,4,1.0,True,high
5192,2,2,0.9999998807907104,True,high
5193,1,1,0.9999986886978149,True,high
5194,5,5,0.9994274377822876,True,high
5195,4,4,0.9999996423721313,True,high
5196,5,5,1.0,True,high
5197,5,5,0.9999997615814209,True,high
5198,8,8,0.9999996423721313,True,high
5199,6,6,0.9994503855705261,True,high
5200,4,4,0.9999947547912598,True,high
5201,4,4,0.7578543424606323,True,medium
5202,4,4,0.9999899864196777,True,high
5203,1,1,0.9996169805526733,True,high
5204,8,8,0.9998809099197388,True,high
5205,7,7,0.9999707937240601,True,high
5206,5,5,0.9999995231628418,True,high
5207,5,5,0.999803364276886,True,high
5208,1,1,0.9999996423721313,True,high
5209,8,8,0.9995170831680298,True,high
5210,9,9,0.9948897361755371,True,high
5211,1,1,0.9999996423721313,True,high
5212,3,3,1.0,True,high
5213,6,6,0.9999959468841553,True,high
5214,3,3,1.0,True,high
5215,3,3,1.0,True,high
5216,2,2,1.0,True,high
5217,2,2,0.9999936819076538,True,high
5218,6,6,0.9999992847442627,True,high
5219,9,9,0.9999428987503052,True,high
5220,9,9,0.9987014532089233,True,high
5221,6,6,0.9999346733093262,True,high
5222,5,5,1.0,True,high
5223,5,5,1.0,True,high
5224,3,3,1.0,True,high
5225,3,3,1.0,True,high
5226,8,8,1.0,True,high
5227,1,1,0.9999998807907104,True,high
5228,6,6,0.9995445609092712,True,high
5229,5,5,0.9999990463256836,True,high
5230,6,6,1.0,True,high
5231,8,8,0.9999998807907104,True,high
5232,1,1,0.9999998807907104,True,high
5233,9,9,0.9999440908432007,True,high
5234,7,7,0.9999995231628418,True,high
5235,6,6,1.0,True,high
5236,8,8,0.9999910593032837,True,high
5237,3,3,1.0,True,high
5238,7,7,0.9999971389770508,True,high
5239,4,4,0.9999939203262329,True,high
5240,7,7,0.9998776912689209,True,high
5241,0,0,0.9999966621398926,True,high
5242,9,9,0.9995948672294617,True,high
5243,0,0,0.9997485280036926,True,high
5244,0,0,0.9996849298477173,True,high
5245,3,3,0.9999998807907104,True,high
5246,7,7,0.7653704881668091,True,medium
5247,9,9,0.9999648332595825,True,high
5248,3,3,1.0,True,high
5249,0,0,0.9999954700469971,True,high
5250,2,2,0.9998986721038818,True,high
5251,0,0,0.9999160766601562,True,high
